Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_327:0000157,VegVig_Est_1to5,,Trials and nurseries,Vegetative growth Stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000030,Vegetative vigor,Morphological,Biomass of the plants in the plot at 30 to 40 days after sowing,,VegVig,,Plant,Biomass,Recommended,,CO_327:0000031,Vegetative vigor - Method,Estimation,"Comparative visual observation of the biomass of plants (length, width, number of leaves, number of tillers) 30 to 40 days after sowing. The maximum score is given to the plot that has plants with maximum biomass. The lowest score is assigned to the plot with the minimum biomass. Plots with biomass between these two extremes will be scored between the two extreme scores.",,,CO_327:0000032,Vigor scale,Ordinal,,,,,1= Very Bad Vigor,2 = Bad Vigor,3 = Acceptable vigor,4 = Good Vigor,5 = Excellent Vigor,,,,,
,CO_327:0000158,PlNo_CountDMI_PltPlot,,Trials and nurseries,Vegetative growth Stage,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000033,Plant number per plot,Agronomic,Number of plants per plot at the time of scoring the downy mildew,,PlNo,,Seedling,Number per plot,Obsolete,,CO_327:0000034,Plant number per plot at downy mildew evaluation - Method,Counting,Record the total number of plants in the plot at time of evaluating the downy mildew incidence,,,CO_327:0000035,Plant/plot,Numerical,,,,,,,,,,,,,,
,CO_327:0000159,HNo_Count_H,,Trials and nurseries,Vegetative growth Stage,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000036,Hill number per plot,Agronomic,Number of pockets per plot at the time of scoring downy mildew incidence,,HNo,,,,Obsolete,,CO_327:0000037,Hill number per plot - Method,Counting,Record the total number of hills in the plot at time of scoring downy mildew incidence,,,CO_327:0000038,Hill,Numerical,,,,,,,,,,,,,,
,CO_327:0000160,DMP_Count_Plnt,,Trials and nurseries,Vegetative growth Stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000039,Downy mildew infected plant number,Biotic stress,Number of downy mildew infected plants,,DMP,,Downy mildew infected plant,Number,Recommended,,CO_327:0000040,Downy mildew infected plant number - Method,Counting,Count the number of infected plants in the plot at time of scoring downy mildew incidence,,,CO_327:0000041,Plant,Numerical,,,,,,,,,,,,,,
,CO_327:0000161,DMH_Count_Plnt,,Trials and nurseries,Vegetative growth Stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000042,Downy mildew infected hill number,Biotic stress,Number of downy mildew infected pockets,,DMH,,Downy mildew infected pockets,Number,Recommended,,CO_327:0000043,Downy mildew infected hill number - Method,Counting,Count the number of infected hills in the plot at time of scoring downy mildew incidence,,,CO_327:0000044,Plant,Numerical,,,,,,,,,,,,,,
,CO_327:0000162,BlaRS_Est_1to9,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000045,Plant reaction to blast,Biotic stress,Intensity of the foliar damage caused by blast,,BlaRS,,Leaf,Reaction to blast,Recommended,,CO_327:0000046,Blast reaction score - Method,Estimation,Estimate the disease reaction type and severity at the soft-dough stage on the top four leaves that contribute most to grain development or on all plant,,,CO_327:0000047,bBlast reaction score,Ordinal,,,,,"1=0 to <1% leaf area with mild yellow flecks, HR","2=1-5% leaf area covered with small hypersensitive lesions, R","3=6-10% leaf area covered with small hypersensitive lesions, R","4=11-20% leaf area covered with small necrotic lesions, MR","5=21-30% area covered with small necrotic coalescing lesions, MR","6=31-40% area covered with large coalescing necrotic lesions, S","7=41-50% leaf area covered with large coalescing necrotic lesions, S","8=51-75 % leaf area covered with large coalescing necrotic lesions, HS","9=76-100% leaf area covered with large coalescing necrotic lesions, HS",
,CO_327:0000163,ErgProp_Comp_pct,Erg%,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000048,Ergot infection proportion,Biotic stress,Proportion of grains replaced by ergot sclerotia,,ErgProp,,Egrot sclerotia infected grain,Proportion,Recommended,,CO_327:0000049,Ergot infection percentage - Method,Computation,"Compute the percentage of grains replaced by ergot sclerotia, based on a sample of 10 panicles",,"IBPGR and ICRISAT. 1993. Descriptors for pearl millet [Pennisetum graucum (L.) R. Br.]. Internation Board for Plant Genetic Resources, Rome, Italy, International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India.",CO_327:0000050,%,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000164,RusRS_Est_1to9,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000051,Plant reaction to rust,Biotic stress,Intensity of the foliar damage caused by rust,,RusRS,,Leaf,Reaction to rust,Recommended,,CO_327:0000052,Rust reaction score - Method,Estimation,Estimate the disease reaction type and severity at the soft-dough stage on the top four leaves that contribute most to grain development or on all plant,,,CO_327:0000053,Score (1-9),Ordinal,,,,,"1=0 to <1% leaf area with mild yellow flecks, HR","2=1-5% leaf area covered with small hypersensitive lesions, R","3=6-10% leaf area covered with small hypersensitive lesions, R","4=11-20% leaf area covered with small necrotic lesions, MR","5=21-30% area covered with small necrotic coalescing lesions, MR","6=31-40% area covered with large coalescing necrotic lesions, S","7=41-50% leaf area covered with large coalescing necrotic lesions, S","8=51-75 % leaf area covered with large coalescing necrotic lesions, HS","9=76-100% leaf area covered with large coalescing necrotic lesions, HS",
,CO_327:0000165,SmuProp_Comp_pct,Smu%,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000054,Smut infection proportion,Biotic stress,Proportion of grains replaced by smut sori,,SmuProp,,Smut sori infected grain,Proportion,Recommended,,CO_327:0000055,Smut infection percentage - Method,Computation,"Compute the percentage of grains replaced by smut sori, based on a sample of 10 panicles",,"IBPGR and ICRISAT. 1993. Descriptors for pearl millet [Pennisetum graucum (L.) R. Br.]. Internation Board for Plant Genetic Resources, Rome, Italy, International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India.",CO_327:0000056,%,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000166,PlHt_Av_cm,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000057,Plant height,Morphological,Length of the main stalk from the base of the stalk to the tip of the panicle,,PlHt,,Plant,Height,Recommended,,CO_327:0000058,Plant height - Method,Computation,"15 to 20 days after the end of flowering, plant height measured from a few plants in the plot with a ruler and then take the average",,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000059,cm,Numerical,,0,600,,,,,,,,,,,
,CO_327:0000167,PanLen_Av_cm,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000060,Panicle length,Morphological,Length of the panicle from the base of the panicle to the tip of the panicle,,PanLen,,Panicle,Length,Recommended,,CO_327:0000061,Panicle length - Method,Computation,"15 to 20 days after the end of flowering, panicle measured from the main stalk of a few representative plants in the plot with a ruler and then take the average",,,CO_327:0000062,cm,Numerical,,0,150,,,,,,,,,,,
,CO_327:0000168,PanDia_Av_mm,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000063,Panicle diameter,Morphological,Diameter of the panicle,,PanDia,,Panicle,Diameter,Recommended,,CO_327:0000064,Panicle diameter - Method,Computation,"15 to 20 days after the end of flowering, panicle diameter measured from the main stalk of a few representative plants in the plot with clipers or a ruler and then take the average",,,CO_327:0000065,mm,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000169,PanGir_Av_mm,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000066,Panicle girth,Morphological,Girth of the panicle,,PanGir,,Panicle,Girth,Recommended,,CO_327:0000067,Panicle girth - Method,Computation,"15 to 20 days after the end of flowering, plant height measured from the main stalk a few plants in the plot with a ruler and then take the average",,,CO_327:0000068,mm,Numerical,,0,300,,,,,,,,,,,
,CO_327:0000170,PanEx_Av_cm,,Trials and nurseries,Grain-filling stage,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000069,Panicle exertion,Morphological,Distance between the flag leaf ligule and the base of the panicle,,PanEx,,Panicle,Exertion,Recommended,,CO_327:0000070,Panicle exertion - Method,Computation,"15 to 20 days after the end of flowering, panicle exsertion measured from a few plants in the plot with a ruler and then take the average",,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000071,cm,Numerical,,-50,50,,,,,,,,,,,
,CO_327:0000171,NHarPl_Count_Plnt,,Trials and nurseries,Maturity,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000072,Number of harvested plants,Agronomic,Number of plants harvested from the plot,,NHarPl,,,,Obsolete,,CO_327:0000073,Number of harvested plants - Method,Counting,Record the number of plants harvested,,,CO_327:0000074,Plant,Numerical,,,,,,,,,,,,,,
,CO_327:0000172,NHarH_Count_H,,Trials and nurseries,Maturity,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000075,Number of harvested hills,Agronomic,Number of hills harvested from the plot,,NHarH,,,,Obsolete,,CO_327:0000076,Number of harvested hills - Method,Counting,Record the number of hills harvested,,,CO_327:0000077,Hill,Numerical,,,,,,,,,,,,,,
,CO_327:0000173,NEmPan_Count_Pan,,Trials and nurseries,Maturity,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000078,Number of empty or missing panicles,Agronomic,Number of empty or missing panicles due to bird or insect damage,,NEmPan,,Empty panicle,Number,Recommended,,CO_327:0000079,Number of empty or missing panicles - Method,Counting,"Record the number of panicles lost due to breakage, damage by birds or insects, ...",,,CO_327:0000080,Panicle,Numerical,,,,,,,,,,,,,,
,CO_327:0000174,NHarPan_Count_Pan,,Trials and nurseries,Maturity,,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000081,Number of harvested panicles,Agronomic,Number of panicles harvested from the plot,,NHarPan,,Harvested panicle,Number,,,CO_327:0000082,Number of harvested panicles - Method,Counting,Record the number of grain-bearing panicles in the plot actually harvested,,,CO_327:0000083,Panicle,Numerical,,,,,,,,,,,,,,
,CO_327:0000175,NOTPan_Count_Pan,,Trials and nurseries,Maturity,Recommended,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000084,Number of off-type panicles,Agronomic,Number of panicles harvested from the plot that are different from sown variety,,NOTPan,,Harvested off-type panicle,Number,Recommended,,CO_327:0000085,Number of off-type panicles - Method,Counting,Record the number of panicles removed as off-types when counting the number of panicles harvested or plants removed during the season,,,CO_327:0000086,Panicle,Numerical,,,,,,,,,,,,,,
,CO_327:0000176,AS_Appr_1to5,,"Trials, Nursery, Farmer group evaluation",Maturity,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000087,Agronomic appreciation score,Agronomic,Plant type desirability,,AS,,Plant,Appreciation,Obsolete,,CO_327:0000088,Agronomic appreciation score - Method,Estimation,Observation of the morphology of the entry to score agronomic desirability of the variety of five plants representative of the variety,,,CO_327:0000089,Agronomic appreciation score,Ordinal,,,,,1 = Very poor,2 = Poor,3 = Acceptable,4 = Good,5 = Very good,,,,,
,CO_327:0000177,FAS_FarmAppr_1to5,,"Trials, Nursery, Farmer group evaluation",Maturity,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000090,Farmer appreciation score,Agronomic,Desirability of the entry assessed by the farmer,,FAS,,Plant,Farmer appreciation,Obsolete,,CO_327:0000091,Farmer appreciation score - Method,Estimation,"Full appreciation of the plot by assigning an overall score, before harvest, in asking this question to the producer 'Is that the producer would still cultivate the variety?'",,,CO_327:0000092,Farmer preference score,Ordinal,,,,,1 = Bad,2 = With some problem,3 = Acceptable,4 = Good,5 = Very good,,,,,
,CO_327:0000178,FPS_FarmPref_1to3,,Trials and nurseries,Maturity,Obsolete,,ICRISAT-Niger,C Tom Hash,16-Dec-12,EN,Pearl millet,CO_327:0000093,Farmer preference score,Agronomic,Farmer choice of the entry,,FPS,,Plant,Farmer preference,Obsolete,,CO_327:0000094,Farmer preference score - Method,Estimation,The producer observes the different plots and assigns a preference score using a pre-defined scale,,,CO_327:0000095,Preference score,Ordinal,,,,,1 = Variety to reject,2 = Need to test again,"3 = Very interresting Variety, Want to test",,,,,,,
,CO_327:0000179,PanComp_Est_3to7,,Trials and nurseries,Maturity,Recommended,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000096,Panicle compactness,Morphological,Compactness of the panicle,,PanComp,,Panicle,Compactness,Recommended,,CO_327:0000097,Panicle compactness - Method,Estimation,Estimation of the compactness of the panicle,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000098,Panicle compactness score,Ordinal,,,,,3= loose,5= intermediate,7= compact,,,,,,,
,CO_327:0000180,BriPre_Est_0or1,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000099,Bristle presence,Morphological,Presence or absence of britle on the panicle,,BriPre,,Bristle,Presence,,,CO_327:0000100,Bristle presence - Method,Estimation,Observation of the presence or absence of bristel on the main panicle on few number of plant per plot,,,CO_327:0000101,Presence-Absence,Nominal,,,,,1= present,0=absent,,,,,,,,
,CO_327:0000181,BriLen_Av_cm,,nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000102,Bristle length,Morphological,Length of the bristel,,BriLen,,Bristle,Length,,,CO_327:0000103,Bristle length - Method,Computation,"At physiological maturity, measure the length of at least 5 bristle per plant on the panicle of the main tiller and repeat for few plants in the plot with a ruler and make the average",,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000104,cm,Numerical,,0,,,,,,,,,,,,
,CO_327:0000182,BriDen_Est_1to5,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000105,Bristle density,Morphological,Density of the bristles on the panicule,,BriDen,,Bristle,Density,,,CO_327:0000106,Bristle density - Method,Estimation,Observe the coverage of the main panicle by the bristles and estimate the bristle density,,,CO_327:0000107,Bristle density scale,Ordinal,,,,,1 = Very poor,2 = Poor,3 = Acceptable,4 = Good,5 = Very good,,,,,
,CO_327:0000183,PolFer_Comp_pct,,Trials and nurseries,Flowering stage,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000108,Pollen fertility,Fertility,Proportion of fertile pollen,,PolFer,,Fertile pollen,Proportion,,,CO_327:0000109,Pollen fertility - Method,Computation,"Proportion of fertile pollen over the total number of pollen grain counted. By analizing the pollen structure under microscope, completely round and well stained pollen grains were counted as fertile while, the shrivelled, unstained or partially stained ones were considered as sterile",,"Vetriventhan, M., Nirmalakumari, A., 2010. Identification and Screening of Restorers and Maintainers for different CMS Lines of Pearl Millet (Pennisetum glaucum (L.) R. Br.). Electronic Journal of Plant Breeding 1, 813?818.",CO_327:0000110,%,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000184,SDSet_Comp_pct,,Trials and nurseries,Maturity,Recommended,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000111,Seed set,Fertility,Proportion of the seed set on the main panicle,,SDSet,,Seed,Set,Recommended,,CO_327:0000112,Seed set - Method,Computation,Number of seeds/cm2 were counted randomly in each ear heads in five locations in selfed and open pollinated earheads,,"Vetriventhan, M., Nirmalakumari, A., 2010. Identification and Screening of Restorers and Maintainers for different CMS Lines of Pearl Millet (Pennisetum glaucum (L.) R. Br.). Electronic Journal of Plant Breeding 1, 813?818.",CO_327:0000113,%,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000185,StrTol_Count_StrigaPlot,,Trials and nurseries,Vegetative growth Stage,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000114,Striga tolerance,Biotic stress,Number of striga plant in the field,,StrTol,,Striga,Population density,,,CO_327:0000115,Striga tolerance - Method,Counting,Number of striger counted per plot,,,CO_327:0000116,Striga/plot,Numerical,,,,,,,,,,,,,,
,CO_327:0000186,HMD_Comp_pct,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000117,Head miner damage,Biotic stress,Proportion of grain and panicle destroyed by the head miner,,HMD,,Grain and panicle destroyed by head miner,Proportion,,,CO_327:0000118,Head miner damage - Method,Computation,Compute the proportion destroyed panicles,,,CO_327:0000119,%,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000187,StBD,,Trials and nurseries,Vegetative growth Stage,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000120,Stem borer damage,Biotic stress,"Causative agent: Coniesta ignefusalis Hampson Lepidoptera. Infections causes the appearance of small elongated holes in young whorl leaves, tunelling of earheads results in breakage or chaffy earheads affecting grain development.Infections causes the appearance of small elongated holes in young whorl leaves, tunelling of earheads results in breakage or chaffy earheads affecting grain development.",,StBD,,,,,,CO_327:0000121,Stem borer damage - Method,Computation,Count the number of  total plants  and number of infected plants/dead hearts in each replication to calculate percent infestation,Percent infestation = (No. of dead hearts/total number plants) x 100,,CO_327:0000122,Percent infestation ,Numerical,,0,100,,,,,,,,,,,
,CO_327:0000188,FLLen_Av_,,Trials and nurseries,head emerging,Recommended,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000123,Flag leaf length,Morphological,Flag leaf length,,FLLen,,Flag leaf,Length,Recommended,,CO_327:0000124,Flag leaf length - Method,Computation,"At panicle emerging stage, mesure from a few plants (main tiller) the length of the last leaf just below the panicle: distance in from the ligule to the tip of the leaf and make the average of the measurements",,,CO_327:0000125,cm,Numerical,,,,,,,,,,,,,,
,CO_327:0000189,FLDia_Av_,,Trials and nurseries,head emerging,Recommended,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000126,Flag leaf dimeter,Morphological,Flag leaf diameter,,FLDia,,Flag leaf,Diameter,Recommended,,CO_327:0000127,Flag leaf dimeter - Method,Computation,"At panicle emerging stage, mesure from a few plants (main tiller) the diameter at the withest of the last leaf just below the panicle: distance in cm from the ligule to the tip og the leaf and make the average of the measurements",,,CO_327:0000128,cm,Numerical,,,,,,,,,,,,,,
,CO_327:0000190,StDia_Av_,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000129,Stem diameter,Morphological,Stem diameter,,StDia,,Stem,Diameter,,,CO_327:0000130,Stem diameter - Method,Computation,Measure of the width of the main stem between the 3rd and the 4th node from the panicle at maturity,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000131,mm,Numerical,,,,,,,,,,,,,,
,CO_327:0000191,SDCol_Est_,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000132,Seed color,Morphological,The color of the seed,,SDCol,,Seed,Color,,,CO_327:0000133,Seed color - Method,Estimation,Visually estimate the seed color,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000134,Color,Numerical,,,,,,,,,,,,,,
,CO_327:0000192,BTN_Count_Till,,Trials and nurseries,Maturity,Recommended,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000135,Basal tiller number,Agronomic,Number of basal tillers counted on plants in the field,,BTN,,Basal tiller,Number,Recommended,,CO_327:0000136,Basal tiller number - Method,Counting,Count the number of basal tillers,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000137,Tiller,Numerical,,,,,,,,,,,,,,
,CO_327:0000193,NTN_Count_Till,,Trials and nurseries,Maturity,,,INERA-Burkina Faso,Drabo Inoussa,04-mars-14,EN,Pearl millet,CO_327:0000138,Nodal tiller number,Agronomic,Number of tillers arising from the upper nodes on the main stems.,,NTN,,Nodal tiller,Number,,,CO_327:0000139,Nodal tiller number - Method,Counting,Count the number of nodal tillers,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_327:0000140,Tiller,Numerical,,,,,,,,,,,,,,
